ID	Symbols	Sites	Feature	Effect	HRD3Bvs2A_2A	HRD3Bvs2A_3B
MAP1B-P-S1779	MAP1B	S1779	P		-0.923803105756392	0.9238031057563928
TBC1D5-P-S522	TBC1D5	S522	P		0.950819089639266	-0.950819089639266
NPEPPS-P-S745	NPEPPS	S745	P		0.7666502567681021	-0.7666502567681021
NDUFC2-G	NDUFC2		G		-0.6901869396255401	0.690186939625541
NDUFC1-G	NDUFC1		G		-0.72269133269912	0.722691332699119
FGFR1OP-P-S156	FGFR1OP	S156	P		0.8424227414447759	-0.842422741444778
P2RX6-R	P2RX6		R		0.29616624023951	-0.296166240239507
KIAA0408-P-S529	KIAA0408	S529	P		0.669402663381575	-0.669402663381575
PARD3B-G	PARD3B		G		0.360835071614435	-0.360835071614435
FERMT2-P-S339	FERMT2	S339	P		0.947533112992614	-0.947533112992614
IGSF9-R	IGSF9		R		0.751941469942059	-0.7519414699420649
BMP7-R	BMP7		R		0.961810676538089	-0.961810676538088
ZNF292-R	ZNF292		R		0.9479083253407852	-0.9479083253407858
NFIC-P-S337-S339-S343	NFIC	S337|S339|S343	P		0.8535649417574191	-0.8535649417574191
C9orf78-G	C9orf78		G		-0.235352905050559	0.235352905050559
CCNE2-P-S383	CCNE2	S383	P		0.7134072223107528	-0.7134072223107522
ZWILCH-R	ZWILCH		R		-0.321185485526074	0.3211854855260769
C9orf72-G	C9orf72		G		-0.29178239630386	0.291782396303861
CDC42EP1-P-S143	CDC42EP1	S143	P		0.990956118335391	-0.990956118335391
NDUFB9-G	NDUFB9		G		-0.7777369973635891	0.777736997363588
NDUFB8-G	NDUFB8		G		-0.762921892961971	0.7629218929619721
ST3GAL5-R	ST3GAL5		R		-0.977643508217084	0.9776435082170872
NDUFB7-G	NDUFB7		G		0.7892690059241528	-0.7892690059241549
NDUFB6-G	NDUFB6		G		-0.3555360815615229	0.3555360815615229
NDUFB5-G	NDUFB5		G		-0.5659882325402951	0.565988232540294
NDUFB4-G	NDUFB4		G		-0.6026753708556041	0.602675370855605
NDUFB3-G	NDUFB3		G		0.669423846805308	-0.669423846805308
TRBV7-1-R	TRBV7-1		R		-0.488661789899658	0.488661789899659
THRA-P-S12	THRA	S12	P		0.144073099627232	-0.144073099627232
CXXC1-G	CXXC1		G		-0.9422248252306952	0.942224825230694
NDUFB1-G	NDUFB1		G		-0.53613529998571	0.53613529998571
PARD6G-G	PARD6G		G		0.938267598414264	-0.938267598414264
CXXC5-G	CXXC5		G		0.0639111699831873	-0.0639111699831872
FBXO42-P-S488	FBXO42	S488	P		0.6240399820217789	-0.6240399820217789
PARD6B-G	PARD6B		G		0.7633062167065542	-0.763306216706553
PARD6A-G	PARD6A		G		0.531756755797284	-0.531756755797285
WDHD1-P-S383	WDHD1	S383	P		-0.657945086633952	0.657945086633953
CCL5-G	CCL5		G		-0.7189826003795781	0.7189826003795781
KRT73-R	KRT73		R		-0.9221356014996808	0.922135601499677
IARS2-G	IARS2		G		-0.7732336920048479	0.7732336920048479
ANKRD27-R	ANKRD27		R		-0.117597662035942	0.117597662035941
PLEKHA6-P-T784	PLEKHA6	T784	P		0.681706667117546	-0.681706667117546
RAI1-P-S892	RAI1	S892	P		-0.634728904157977	0.634728904157978
C9orf40-G	C9orf40		G		-0.219690133618275	0.219690133618276
FBXO42-P-S429	FBXO42	S429	P		0.9751690998397872	-0.9751690998397872
NDUFA9-G	NDUFA9		G		-0.4415638409276621	0.441563840927663
PGM5-R	PGM5		R		0.7992441675624709	-0.799244167562465
NDUFA8-G	NDUFA8		G		-0.820287595551804	0.8202875955518051
NDUFA7-G	NDUFA7		G		-0.771045862451172	0.7710458624511708
NSMCE2-P-S116	NSMCE2	S116	P		-0.3294999899920189	0.3294999899920189
NDUFA6-G	NDUFA6		G		-0.682414023041531	0.682414023041533
NDUFA5-G	NDUFA5		G		-0.300084189711648	0.3000841897116489
NDUFA4-G	NDUFA4		G		-0.476470497279405	0.476470497279405
NDUFA3-G	NDUFA3		G		-0.430253944294514	0.430253944294516
NDUFA2-G	NDUFA2		G		-0.459755433373377	0.459755433373378
PFKM-P-S667	PFKM	S667	P		-0.8135061488453679	0.8135061488453691
NCOR1-P-S2212	NCOR1	S2212	P		-0.501316198535622	0.501316198535622
ACAA2-R	ACAA2		R		-0.524860593731012	0.524860593731014
UHRF2-R	UHRF2		R		-0.0898305505348142	0.0898305505348149
IGFN1-R	IGFN1		R		0.227077797053785	-0.22707779705378
FSIP1-R	FSIP1		R		0.0014951653530329	-0.0014951653530329
CCM2-G	CCM2		G		0.651827654361427	-0.651827654361428
MLIP-P-S408	MLIP	S408	P		-0.385340767344687	0.385340767344688
SRRM2-P-S929	SRRM2	S929	P		-0.407119542219568	0.407119542219567
SCAF4-P-S656	SCAF4	S656	P		-0.6816720543660861	0.681672054366088
NOA1-P-S18	NOA1	S18	P		0.2252309905513149	-0.2252309905513149
CDH6-R	CDH6		R		0.322695503104455	-0.322695503104454
CAMSAP1-P-S563	CAMSAP1	S563	P		-0.333322897878487	0.333322897878489
GRK6-R	GRK6		R		-0.276618228325415	0.276618228325415
SPAG9-P-S479	SPAG9	S479	P		0.8357729363154691	-0.83577293631547
CCNK-G	CCNK		G		-0.91246266908279	0.91246266908279
LEMD3-P-S280	LEMD3	S280	P		-0.8145900046858772	0.8145900046858772
CCNH-G	CCNH		G		-0.761522739973374	0.761522739973375
CCNC-G	CCNC		G		-0.188154738298066	0.188154738298066
NLRP2B-R	NLRP2B		R		0.8773408503259871	-0.877340850325986
IRF1-R	IRF1		R		-0.487002321817609	0.487002321817609
BLVRA-P-S237	BLVRA	S237	P		0.446630716576871	-0.44663071657687
ADIPOR1-R	ADIPOR1		R		0.780543107990662	-0.7805431079906641
DDX20-P-S48	DDX20	S48	P		0.728030806731168	-0.728030806731168
FAM53B-G	FAM53B		G		0.7267016808904592	-0.7267016808904581
PNPLA8-R	PNPLA8		R		-0.124449386508246	0.124449386508246
TAS2R40-R	TAS2R40		R		0.9187996666617708	-0.9187996666617708
HNRNPL-P-T63	HNRNPL	T63	P		-0.834346793107517	0.8343467931075179
STAT1-P-S745	STAT1	S745	P		0.7732123757778271	-0.7732123757778291
CLDN3-R	CLDN3		R		0.441783171583933	-0.441783171583933
PISD-G	PISD		G		-0.604292004315928	0.604292004315928
DCPS-R	DCPS		R		-0.3256028859858569	0.3256028859858569
AFDN-P-S1239	AFDN	S1239	P		0.9530861130185602	-0.9530861130185592
CCNY-G	CCNY		G		0.7663213144748199	-0.766321314474822
LACTB2-G	LACTB2		G		-0.510130383398258	0.510130383398258
BTBD2-R	BTBD2		R		0.852314940473527	-0.852314940473527
H4-16-P-S48	H4-16	S48	P		-0.98913497197664	0.989134971976641
LEMD3-P-S402	LEMD3	S402	P		0.6839558909455961	-0.6839558909455961
MSMO1-R	MSMO1		R		-0.7642813293870642	0.764281329387072
KCNB1-R	KCNB1		R		0.538046289567119	-0.538046289567117
LSP1-P-T175-S177	LSP1	T175|S177	P		0.823822012863953	-0.823822012863957
POTEM-R	POTEM		R		-0.35027914548084	0.3502791454808339
ZKSCAN4-P-S44	ZKSCAN4	S44	P		-0.6883740626632261	0.6883740626632261
JMJD6-P-S381	JMJD6	S381	P		-0.489185293558596	0.489185293558596
MAMSTR-R	MAMSTR		R		0.642242934864027	-0.6422429348640301
ARHGAP21-P-T1803	ARHGAP21	T1803	P		-0.658174743209997	0.658174743209999
CAMSAP3-P-S487	CAMSAP3	S487	P		-0.609123318140241	0.6091233181402421
SLC5A1-R	SLC5A1		R		-0.776637604768323	0.776637604768326
CCS-R	CCS		R		0.613093196172942	-0.6130931961729339
OR4C11-R	OR4C11		R		-0.613093196172942	0.6130931961729339
INCENP-P-S481	INCENP	S481	P		-0.4316323948076061	0.4316323948076061
FCER1G-P-Y76	FCER1G	Y76	P		0.9644362505248008	-0.964436250524802
GPATCH2-P-S284	GPATCH2	S284	P		0.9544356672895028	-0.9544356672895028
SURF6-G	SURF6		G		-0.151941005681915	0.151941005681915
FILIP1L-P-T955	FILIP1L	T955	P		0.50009495879836	-0.5000949587983611
CD14-G	CD14		G		-0.767672418384056	0.767672418384054
BEAN1-R	BEAN1		R		0.0139217884039665	-0.0139217884039662
IRX2-P-S317	IRX2	S317	P		-0.253140025712866	0.253140025712867
MRPS9-R	MRPS9		R		-0.3668860169609529	0.3668860169609521
FBXL16-R	FBXL16		R		0.522460229025554	-0.522460229025555
SURF1-G	SURF1		G		0.7757131006651229	-0.7757131006651229
GSTA2-R	GSTA2		R		-0.579838906094745	0.5798389060947491
IQSEC2-G	IQSEC2		G		-0.981889430420322	0.9818894304203232
LRRN3-G	LRRN3		G		0.9885227102316032	-0.988522710231604
C9orf16-G	C9orf16		G		0.531317461532309	-0.531317461532309
IQSEC1-G	IQSEC1		G		0.707334999307504	-0.7073349993075051
SURF2-G	SURF2		G		0.970784123265481	-0.97078412326548
ADHFE1-G	ADHFE1		G		-0.187908838005808	0.187908838005808
IQSEC3-G	IQSEC3		G		0.5299348496189791	-0.529934849618978
SURF4-G	SURF4		G		0.167190249770569	-0.167190249770569
TBCEL-P-S342	TBCEL	S342	P		0.6028751616161611	-0.6028751616161611
KAT6A-P-S420	KAT6A	S420	P		-0.673386362952649	0.673386362952648
KLHL1-R	KLHL1		R		0.193020656900595	-0.193020656900595
ARHGAP23-P-S361	ARHGAP23	S361	P		0.645751548006679	-0.645751548006679
OR6C75-R	OR6C75		R		0.9859833134491348	-0.9859833134491348
AHNAK-P-S3294	AHNAK	S3294	P		0.319138602908651	-0.319138602908651
EPB41L4A-R	EPB41L4A		R		0.0840999171268442	-0.084099917126841
PHYHD1-P-S5	PHYHD1	S5	P		0.3968206225194821	-0.396820622519481
CD40-G	CD40		G		-0.184250945992131	0.184250945992131
RFXANK-R	RFXANK		R		-0.549644271577951	0.549644271577946
ARPIN-R	ARPIN		R		0.447404598721515	-0.447404598721515
FOXO3-P-S215	FOXO3	S215	P		0.840822014248918	-0.840822014248917
TRIM28-P-S501	TRIM28	S501	P		0.725902288208108	-0.725902288208108
CD3G-G	CD3G		G		-0.519824974365037	0.5198249743650379
CD3E-G	CD3E		G		-0.4400990540277129	0.440099054027714
PDPK1-P-T37	PDPK1	T37	P		-0.5457886091051141	0.545788609105113
EPB41L2-P-S92-2	EPB41L2	S92	P		0.3778105292088971	-0.3778105292088971
CD38-G	CD38		G		-0.0047323651655717	0.0047323651655717
SLC17A2-R	SLC17A2		R		0.8861386188927969	-0.886138618892792
CD36-G	CD36		G		0.824734873618833	-0.824734873618833
CD34-G	CD34		G		0.755610372730647	-0.755610372730646
CD33-G	CD33		G		-0.8150727462564828	0.815072746256481
FLT3-R	FLT3		R		0.91789199541116	-0.917891995411157
CCT3-G	CCT3		G		-0.38674727604875	0.38674727604875
CD53-G	CD53		G		-0.215013697564741	0.215013697564741
CCT2-G	CCT2		G		-0.597002483902395	0.597002483902396
MAST4-P-S2442	MAST4	S2442	P		-0.9823850030044208	0.982385003004422
SEPTIN6-P-S416	SEPTIN6	S416	P		-0.8948217320046629	0.8948217320046629
ATP2B4-P-S328	ATP2B4	S328	P		-0.622446118725714	0.622446118725715
UHRF1BP1L-P-S418	UHRF1BP1L	S418	P		0.9800377628087208	-0.9800377628087208
LARGE1-R	LARGE1		R		0.323821521411074	-0.3238215214110711
PDRG1-G	PDRG1		G		-0.296654215043898	0.2966542150439
CCDC105-R	CCDC105		R		0.8642773782293409	-0.8642773782293279
ZNF185-P-S447-T448	ZNF185	S447|T448	P		0.971363617414038	-0.971363617414038
VIM-P-S438	VIM	S438	P		0.815051427427485	-0.815051427427485
SNAP23-P-T157	SNAP23	T157	P		0.668172370944329	-0.668172370944329
DGLUCY-R	DGLUCY		R		0.601006710115251	-0.601006710115254
GRIFIN-R	GRIFIN		R		-0.613093196172942	0.6130931961729339
SRRM2-P-S2171	SRRM2	S2171	P		-0.6008231588952709	0.6008231588952719
GRAP2-R	GRAP2		R		-0.754477437978867	0.7544774379788679
KAZN-P-S14	KAZN	S14	P		-0.8735883983222801	0.8735883983222801
CD48-G	CD48		G		-0.0208542648558602	0.0208542648558602
CD47-G	CD47		G		-0.7911821848066429	0.791182184806645
ADCY7-R	ADCY7		R		-0.612970416218081	0.612970416218083
CD46-G	CD46		G		0.6807569244383709	-0.68075692443837
PHPT1-R	PHPT1		R		0.502431515423813	-0.502431515423813
CD44-G	CD44		G		-0.404102540786556	0.404102540786556
CD63-G	CD63		G		0.75287549819427	-0.752875498194273
PARD6B-R	PARD6B		R		0.428640259572906	-0.42864025957291
SRCIN1-P-S64	SRCIN1	S64	P		0.531348460121122	-0.531348460121122
CD5L-G	CD5L		G		0.6122298391105649	-0.612229839110566
MIS12-G	MIS12		G		0.994433740138029	-0.994433740138029
USPL1-P-S200	USPL1	S200	P		-0.485582311754715	0.485582311754715
GHR-R	GHR		R		0.0440177994282684	-0.0440177994282706
LILRA2-R	LILRA2		R		0.204820804169832	-0.204820804169832
RABEP1-P-S374	RABEP1	S374	P		-0.895230583872666	0.895230583872665
DENR-P-S6	DENR	S6	P		0.5168806567644939	-0.516880656764495
EAPP-R	EAPP		R		0.840536636371442	-0.8405366363714409
HOMER3-P-S256	HOMER3	S256	P		0.613485051039762	-0.613485051039761
UBXN7-P-S280-S288	UBXN7	S280|S288	P		0.3362824965686911	-0.336282496568692
GPC1-G	GPC1		G		6.514737191339E-4	-6.514737191339E-4
ANKRD55-R	ANKRD55		R		-0.70641927898779	0.7064192789877829
CDK5RAP2-P-S1490	CDK5RAP2	S1490	P		0.290071585769896	-0.290071585769896
HSP90AB1-P-S532	HSP90AB1	S532	P		-0.777297981298288	0.777297981298288
SRSF2-P-S26	SRSF2	S26	P		-0.531307704831488	0.531307704831489
FRYL-P-T1959	FRYL	T1959	P		-0.964725623571957	0.964725623571958
CD59-G	CD59		G		0.750601723761442	-0.7506017237614431
CCT8-G	CCT8		G		-0.220672501097036	0.220672501097036
CD58-G	CD58		G		-0.757348818204662	0.757348818204662
GPC4-G	GPC4		G		0.0067549656333509	-0.0067549656333509
CTTNBP2NL-P-S488	CTTNBP2NL	S488	P		-0.6977611466380171	0.6977611466380171
CCT7-G	CCT7		G		-0.687052928695406	0.687052928695406
GSG1L-R	GSG1L		R		0.1105310267855459	-0.110531026785545
RHPN2-P-S652	RHPN2	S652	P		-0.977942759503886	0.977942759503883
GPC6-G	GPC6		G		0.0088683984426134	-0.0088683984426134
CCT5-G	CCT5		G		-0.586567826167076	0.586567826167076
CD55-G	CD55		G		0.0452658403977244	-0.0452658403977244
CCT4-G	CCT4		G		-0.5519195468644971	0.5519195468644971
SLCO2B1-R	SLCO2B1		R		0.726463316004912	-0.726463316004917
LOXL4-R	LOXL4		R		0.731336971072805	-0.7313369710728009
CEP152-P-T1241	CEP152	T1241	P		-0.32251075890737	0.32251075890737
CD74-G	CD74		G		-0.535351129880858	0.535351129880858
RANBP10-P-S365-S369	RANBP10	S365|S369	P		-0.9626244989528248	0.9626244989528248
MAP3K5-P-S958	MAP3K5	S958	P		-0.7971270350273929	0.79712703502739
SNW1-P-S232	SNW1	S232	P		0.921746306155764	-0.921746306155765
TMEM266-R	TMEM266		R		0.325640578329504	-0.325640578329503
CBX5-R	CBX5		R		0.905070149905858	-0.90507014990586
TEKT1-R	TEKT1		R		0.971030847482298	-0.971030847482298
TULP4-P-S577	TULP4	S577	P		0.8030776300358421	-0.8030776300358441
NOL4-R	NOL4		R		-0.290752341244127	0.290752341244128
FAM83H-P-S1048	FAM83H	S1048	P		-0.630880030383741	0.630880030383741
GPAM-G	GPAM		G		0.525389007900914	-0.525389007900913
EPC2-P-S119	EPC2	S119	P		0.666302214985319	-0.666302214985319
RYK-P-T288	RYK	T288	P		-0.94614165296645	0.946141652966452
CD68-G	CD68		G		-0.740710465067376	0.740710465067376
CAMSAP1-P-S416	CAMSAP1	S416	P		-0.585109640691032	0.5851096406910329
DIAPH1-P-T1256	DIAPH1	T1256	P		-0.746206678844803	0.746206678844802
KIF4A-P-S801	KIF4A	S801	P		-0.15391464591334	0.153914645913341
CD84-G	CD84		G		0.72545197136151	-0.72545197136151
LRRFIP1-P-S735	LRRFIP1	S735	P		-0.633811330337249	0.63381133033725
CD82-G	CD82		G		-0.4356751741777871	0.4356751741777871
CD81-G	CD81		G		0.711589237087912	-0.7115892370879109
PLAT-R	PLAT		R		0.0142415124095287	-0.0142415124095288
GTSE1-P-S509	GTSE1	S509	P		-0.147030390407255	0.147030390407255
ZC3H10-R	ZC3H10		R		0.338178506838677	-0.338178506838681
WNK1-P-S2027-S2029	WNK1	S2027|S2029	P		0.774948181102442	-0.7749481811024409
SLAMF6-P-Y285	SLAMF6	Y285	P		-0.8504565397835301	0.8504565397835301
DIPK1B-R	DIPK1B		R		0.613093196172942	-0.6130931961729339
KRTAP5-7-R	KRTAP5-7		R		-0.9406414384764648	0.940641438476462
SIM2-R	SIM2		R		-0.8676374880579542	0.8676374880579529
PPFIA1-G	PPFIA1		G		0.442935061357951	-0.442935061357951
SIPA1-P-S839	SIPA1	S839	P		0.97779089815488	-0.97779089815488
EP300-G	EP300		G		-0.411401720357787	0.4114017203577861
LSM11-R	LSM11		R		0.544514073019444	-0.544514073019443
EVL-P-S298	EVL	S298	P		0.7837094594532779	-0.783709459453277
SMARCA1-P-S116	SMARCA1	S116	P		-0.8512854859622858	0.8512854859622858
PPFIA3-G	PPFIA3		G		0.9042818005740352	-0.9042818005740352
CHGB-P-S391	CHGB	S391	P		-0.164009104879998	0.164009104879998
PPFIA2-G	PPFIA2		G		0.7206316379169041	-0.7206316379169041
CA9-R	CA9		R		-0.640127477158519	0.640127477158519
CORO2A-P-S423	CORO2A	S423	P		0.889399723923479	-0.8893997239234799
APBB2-P-S123	APBB2	S123	P		-0.9430065026997242	0.9430065026997242
SCRIB-P-T749	SCRIB	T749	P		-0.0123199850091623	0.0123199850091623
CD93-G	CD93		G		0.0216467313598972	-0.0216467313598971
TCF4-P-S92	TCF4	S92	P		0.5892452565833821	-0.5892452565833829
OR5V1-R	OR5V1		R		0.918519303623465	-0.918519303623466
TMEM221-R	TMEM221		R		0.19903470175934	-0.199034701759341
C2CD2L-P-S411	C2CD2L	S411	P		-0.957187351580994	0.957187351580995
ECT2-P-T444	ECT2	T444	P		-0.7618531216065051	0.761853121606503
CD8A-G	CD8A		G		-0.357153085307114	0.357153085307115
GPD2-G	GPD2		G		-0.7637440471872879	0.763744047187287
GPD1-G	GPD1		G		-0.8183989087940309	0.8183989087940309
CASKIN2-P-S403	CASKIN2	S403	P		0.3135232383624379	-0.3135232383624389
GK-R	GK		R		-0.0894708460300087	0.0894708460300109
APBA1-P-T370	APBA1	T370	P		0.956268608471837	-0.956268608471842
RIF1-P-S2348	RIF1	S2348	P		-0.0346627221395438	0.0346627221395438
OCLN-P-S310	OCLN	S310	P		0.642480883992202	-0.642480883992203
ZNF521-P-S546	ZNF521	S546	P		-0.5529633507440911	0.5529633507440911
FNDC5-R	FNDC5		R		0.0172433939313148	-0.0172433939313149
TMEM200A-P-S397	TMEM200A	S397	P		-0.254652042718974	0.254652042718974
KDM1A-P-S137	KDM1A	S137	P		-0.906455494582643	0.906455494582644
LEO1-P-S162	LEO1	S162	P		-0.7351245060563829	0.7351245060563829
GEMIN4-P-T84	GEMIN4	T84	P		-0.905947955376723	0.905947955376722
TOR1AIP2-G	TOR1AIP2		G		0.6162980444943891	-0.6162980444943891
SYDE1-R	SYDE1		R		0.259271044197441	-0.2592710441974369
AIP-P-S43	AIP	S43	P		0.906419716785147	-0.906419716785143
PDS5B-G	PDS5B		G		-0.158227263239667	0.158227263239667
IQCH-R	IQCH		R		0.395197670939014	-0.3951976709390229
LSP1-P-T175	LSP1	T175	P		0.85237948786338	-0.85237948786338
RIPOR2-P-S21	RIPOR2	S21	P		-0.236308395254324	0.236308395254325
PDS5A-G	PDS5A		G		-0.375647678598226	0.3756476785982271
RASGRP2-G	RASGRP2		G		-0.0379997647856436	0.0379997647856436
TOR1AIP1-G	TOR1AIP1		G		0.5008948137093471	-0.500894813709348
THAP10-R	THAP10		R		0.773617253575485	-0.7736172535754899
MAP1A-P-S1600	MAP1A	S1600	P		0.15009569510641	-0.150095695106409
KIF1B-P-S1053	KIF1B	S1053	P		0.7573270432327479	-0.757327043232746
H1FX-G	H1FX		G		-0.464892877870263	0.464892877870264
NDUFV3-G	NDUFV3		G		0.419198862968909	-0.41919886296891
NDUFV2-G	NDUFV2		G		-0.3601859229240129	0.360185922924014
NDUFV1-G	NDUFV1		G		-0.5962740365405129	0.5962740365405129
CD99-G	CD99		G		0.22844704374525	-0.228447043745251
RYR1-P-S157	RYR1	S157	P		0.704899652901537	-0.704899652901537
PLCH2-P-S579	PLCH2	S579	P		0.972353320491446	-0.972353320491447
EHBP1L1-P-S964	EHBP1L1	S964	P		-0.070192659439821	0.0701926594398208
CCZ1-G	CCZ1		G		-0.9500323170786892	0.9500323170786892
ISG15-G	ISG15		G		-0.680029593241008	0.680029593241009
SRGAP1-P-S416	SRGAP1	S416	P		0.7642700529126469	-0.7642700529126459
DENND1B-P-Y520	DENND1B	Y520	P		-0.98156338036285	0.98156338036285
CAPN13-R	CAPN13		R		0.123088279313564	-0.123088279313567
ISG20-G	ISG20		G		-5.546774906072E-4	5.546774906072E-4
H1F0-G	H1F0		G		0.8387247979079069	-0.8387247979079059
DOCK8-P-S451	DOCK8	S451	P		-0.539655953936273	0.539655953936274
EIF4G1-P-S321	EIF4G1	S321	P		-0.974762638592396	0.974762638592394
PLEKHG3-P-S1217	PLEKHG3	S1217	P		-0.834690114039491	0.834690114039491
MICALL1-P-S578	MICALL1	S578	P		-0.193040151456183	0.193040151456183
CASP2-P-S157	CASP2	S157	P		-0.5388070825486	0.5388070825486
BAIAP2L1-P-T257	BAIAP2L1	T257	P		-0.953441667539499	0.953441667539499
THUMPD1-R	THUMPD1		R		0.918865869185741	-0.91886586918574
TNRC18-P-S2716	TNRC18	S2716	P		-0.941085778650742	0.941085778650744
CEP19-R	CEP19		R		0.662476913686485	-0.662476913686484
LCP2-R	LCP2		R		-0.6441905419687951	0.644190541968796
SEC24D-P-S267	SEC24D	S267	P		0.9101399027310392	-0.910139902731038
GPHN-G	GPHN		G		-0.825779000495348	0.825779000495348
MYEOV-R	MYEOV		R		0.878833055475761	-0.878833055475763
IGKV1D-12-R	IGKV1D-12		R		-0.3731664784991741	0.373166478499172
RYR3-R	RYR3		R		0.7546038036949619	-0.7546038036949649
IL20-R	IL20		R		0.3993775423367621	-0.399377542336767
VPS13C-R	VPS13C		R		0.695341371524157	-0.695341371524154
TSC22D3-P-S188	TSC22D3	S188	P		0.707796480054602	-0.707796480054602
RETREG3-P-T283-S285-S288	RETREG3	T283|S285|S288	P		0.288262215755799	-0.2882622157558
SORBS2-P-S612	SORBS2	S612	P		0.4925365300645421	-0.4925365300645421
RAB11FIP1-P-S234	RAB11FIP1	S234	P		0.764019227079368	-0.764019227079369
NSFL1C-P-S99	NSFL1C	S99	P		0.646459989707602	-0.6464599897076011
LINGO1-R	LINGO1		R		0.358895198890508	-0.358895198890507
KIAA1549-P-S1412	KIAA1549	S1412	P		0.993661967361462	-0.993661967361462
PHC1-P-S669	PHC1	S669	P		-0.913510264028218	0.913510264028217
ARFGEF3-P-S621	ARFGEF3	S621	P		0.0690291116651782	-0.0690291116651779
PJA2-G	PJA2		G		0.211502661609862	-0.211502661609862
PJA1-G	PJA1		G		-0.936178928992426	0.936178928992426
MEX3B-R	MEX3B		R		0.4896701332099821	-0.489670133209979
NCOR2-P-S939-T948	NCOR2	S939|T948	P		0.77107558394096	-0.7710755839409609
NDUFS8-G	NDUFS8		G		-0.2820128758685481	0.282012875868549
DBNL-P-S141	DBNL	S141	P		-0.6681141775783979	0.6681141775783979
NDUFS7-G	NDUFS7		G		-0.7357597613240521	0.735759761324053
NDUFS6-G	NDUFS6		G		-0.792069964925957	0.792069964925958
NDUFS5-G	NDUFS5		G		-0.6013219899109891	0.6013219899109891
NDUFS4-G	NDUFS4		G		0.803286593503729	-0.803286593503729
ZSCAN18-R	ZSCAN18		R		0.114024537069862	-0.114024537069861
NDUFS3-G	NDUFS3		G		-0.371222715453174	0.371222715453174
CENPE-R	CENPE		R		-0.164289670948028	0.164289670948028
SRSF7-P-S192-S196	SRSF7	S192|S196	P		0.813247770484441	-0.813247770484443
NDUFS2-G	NDUFS2		G		-0.464374050451331	0.464374050451331
NDUFS1-G	NDUFS1		G		-0.8531031738011421	0.853103173801141
IL1RL2-R	IL1RL2		R		-0.406221219772202	0.406221219772204
IGF1R-R	IGF1R		R		0.216793180052158	-0.216793180052158
HACD4-R	HACD4		R		0.237383819632533	-0.237383819632535
DLST-R	DLST		R		-0.0496150671687167	0.0496150671687161
NIM1K-G	NIM1K		G		-0.6170542761627199	0.6170542761627199
TOP2B-P-S1400-T1403-S1413	TOP2B	S1400|T1403|S1413	P		-0.4963030763859729	0.496303076385971
SYNGR3-R	SYNGR3		R		-0.939933642732663	0.939933642732658
ZNF800-R	ZNF800		R		-0.352890338946047	0.352890338946051
ADPGK-R	ADPGK		R		-0.5691731304153921	0.569173130415381
NAIP-P-S982	NAIP	S982	P		-0.0891149826149348	0.0891149826149345
ARHGAP6-R	ARHGAP6		R		0.0269107601002266	-0.0269107601002269
TCEAL7-R	TCEAL7		R		0.105071831420675	-0.105071831420675
NDUFB3-R	NDUFB3		R		-0.0735921087894464	0.0735921087894457
ST8SIA5-R	ST8SIA5		R		0.0454068991569849	-0.0454068991569851
RTKN-P-S529	RTKN	S529	P		-0.969355452911414	0.969355452911414
ABHD2-R	ABHD2		R		0.103066341427204	-0.103066341427205
CDC23-P-S588	CDC23	S588	P		0.857192104844152	-0.857192104844153
TFDP3-R	TFDP3		R		-0.547969892816292	0.547969892816291
DCTN2-P-S83	DCTN2	S83	P		0.847286941762598	-0.847286941762598
FRMD6-P-S375	FRMD6	S375	P		0.6389300665600469	-0.6389300665600469
GPRC6A-R	GPRC6A		R		-0.0928285274624332	0.0928285274624307
H2AC7-R	H2AC7		R		0.6078089640378349	-0.6078089640378349
MPHOSPH6-P-S110	MPHOSPH6	S110	P		-0.76540228702768	0.76540228702768
ZNF318-P-S40	ZNF318	S40	P		0.9530861130185602	-0.9530861130185592
PIDD1-R	PIDD1		R		0.5718768637431949	-0.5718768637431949
DLC1-P-S544	DLC1	S544	P		0.0665065677968227	-0.0665065677968227
SGO1-P-S436	SGO1	S436	P		0.7174886654725279	-0.7174886654725279
LEO1-P-T629	LEO1	T629	P		0.8644118494139069	-0.8644118494139069
UHRF2-P-S667	UHRF2	S667	P		-0.211827123388797	0.211827123388796
DIPK1A-R	DIPK1A		R		0.483278371234416	-0.483278371234414
DGKG-R	DGKG		R		-0.992635003145118	0.992635003145123
FAM50B-G	FAM50B		G		-0.9222907207169472	0.922290720716948
CEP170-P-S239	CEP170	S239	P		0.5945997423400351	-0.5945997423400351
FAM50A-G	FAM50A		G		-0.510285373034981	0.5102853730349821
TRBV6-1-R	TRBV6-1		R		-0.586169261743535	0.5861692617435339
RBM34-R	RBM34		R		-0.0767339326453733	0.0767339326453718
AGA-R	AGA		R		0.9284789966666692	-0.9284789966666692
ISG15-R	ISG15		R		-0.804179000948922	0.804179000948918
SRRT-P-S74-2	SRRT	S74	P		-0.564581608109501	0.5645816081095001
ZMYM1-R	ZMYM1		R		-0.7508922168490408	0.7508922168490442
FOXS1-R	FOXS1		R		0.0242613924704718	-0.0242613924704715
GOLGA2-R	GOLGA2		R		0.0672585716242703	-0.0672585716242707
CEP170-P-S497-T501	CEP170	S497|T501	P		-0.8554348446859	0.8554348446859
KIAA1522-P-S322	KIAA1522	S322	P		-0.6834104471435191	0.6834104471435191
